Wind forecast,Load forecast,Hour contribution,Month contribution
180.75,12422,-6.4964,2.5791
177.5,12687,-6.5532,2.5791
189.5,13021,-6.0053,2.5791
197.5,13628,-3.1522,2.5791
206,13697,0,2.5791
218.25,13505,1.6543,2.5791
243,13080,0.2304,2.5791
311,12491,-2.3736,2.5791
400.75,11930,-3.3265,2.5791
415.5,11302,-5.7591,2.5791
465.5,10388,-6.685,2.5791
400.5,9865.5,-7.2162,2.5791
418.25,9623.8,-7.554,2.5791
373,9572,-8.1784,2.5791
360.25,9575.5,-8.5721,2.5791
303,9811.5,-7.8377,2.5791
223.25,10571,-3.9861,2.5791
190,12030,-0.75799,2.5791
176,13245,0.24353,2.5791
142.25,13628,-0.6933,2.5791
136,13355,-2.2254,2.5791
141,12925,-3.3214,2.5791
137,12535,-4.5531,2.5791
132.25,12369,-5.8897,2.5791
117.75,12414,-6.4964,2.5791
100.5,12576,-6.5532,2.5791
69.5,13041,-6.0053,2.5791
50.5,13714,-3.1522,2.5791
44,13827,0,2.5791
50,13677,1.6543,2.5791
86.75,13143,0.2304,2.5791
135.25,12566,-2.3736,2.5791
194.25,11853,-3.3265,2.5791
256.25,11167,-5.7591,2.5791
302,10470,-6.685,2.5791
379,9958.5,-7.2162,2.5791
439.5,9645,-7.554,2.5791
523.5,9578,-8.1784,2.5791
598.75,9645.5,-8.5721,2.5791
742.75,9889,-7.8377,2.5791
928.25,10692,-3.9861,2.5791
1091.5,12119,-0.75799,2.5791
1199.5,13276,0.24353,2.5791
1290.5,13669,-0.6933,2.5791
1290.5,13399,-2.2254,2.5791
1216,12892,-3.3214,2.5791
1156.8,12362,-4.5531,2.5791
1084.8,11948,-5.8897,2.5791
1072.5,11720,-6.4964,2.5791
1149.5,11928,-6.5532,2.5791
1334,12611,-6.0053,2.5791
1607.3,13358,-3.1522,2.5791
1839.8,13446,0,2.5791
2011.8,13458,1.6543,2.5791
2035.3,12933,0.2304,2.5791
2019.5,12305,-2.3736,2.5791
1955.3,11516,-3.3265,2.5791
1862,10826,-5.7591,2.5791
1757.3,10453,-6.685,2.5791
1790.3,9650.3,-7.2162,2.5791
1691,9410,-7.554,2.5791
1560.5,9333.5,-8.1784,2.5791
1452,9390.8,-8.5721,2.5791
1336.8,9629.3,-7.8377,2.5791
1252.8,10411,-3.9861,2.5791
1138.3,11831,-0.75799,2.5791
934.5,13086,0.24353,2.5791
687.25,13492,-0.6933,2.5791
516.75,13494,-2.2254,2.5791
415,13357,-3.3214,2.5791
326.25,13072,-4.5531,2.5791
249.5,12893,-5.8897,2.5791
202,12733,-6.4964,2.5791
171,12706,-6.5532,2.5791
164.5,13024,-6.0053,2.5791
191.75,13418,-3.1522,2.5791
228.25,13315,0,2.5791
254.75,13012,1.6543,2.5791
273.5,12439,0.2304,2.5791
306.75,11761,-2.3736,2.5791
342.25,10983,-3.3265,2.5791
387,10367,-5.7591,2.5791
484.25,10010,-6.685,2.5791
930.25,9151,-7.2162,2.5791
1020.5,8822.5,-7.554,2.5791
1230,8723.5,-8.1784,2.5791
1406,8659.3,-8.5721,2.5791
1583.3,8669.8,-7.8377,2.5791
1740.3,8903.5,-3.9861,2.5791
1829,9459.5,-0.75799,2.5791
1892.3,10111,0.24353,2.5791
1898.3,10628,-0.6933,2.5791
1915.5,10697,-2.2254,2.5791
2023,10572,-3.3214,2.5791
2170.8,10272,-4.5531,2.5791
2132.3,9779,-5.8897,2.5791
1969,9479.8,-6.4964,2.5791
1758.8,9804.5,-6.5532,2.5791
1542.8,10431,-6.0053,2.5791
1441.8,11057,-3.1522,2.5791
1325.5,11348,0,2.5791
1216,11193,1.6543,2.5791
1208.8,10772,0.2304,2.5791
1145.3,10355,-2.3736,2.5791
1026.5,10017,-3.3265,2.5791
882.25,9660,-5.7591,2.5791
775.5,9313.3,-6.685,2.5791
830.75,8981,-7.2162,2.5791
670.5,8817,-7.554,2.5791
546.5,8793.3,-8.1784,2.5791
487,8825.5,-8.5721,2.5791
431.25,8891.5,-7.8377,2.5791
366.75,9014.5,-3.9861,2.5791
330.75,9341.5,-0.75799,2.5791
299,9729.8,0.24353,2.5791
250.75,10105,-0.6933,2.5791
200.75,10366,-2.2254,2.5791
202.5,10426,-3.3214,2.5791
223.5,10431,-4.5531,2.5791
240.25,10600,-5.8897,2.5791
247,10686,-6.4964,2.5791
244.5,10636,-6.5532,2.5791
269.75,10840,-6.0053,2.5791
344.5,11433,-3.1522,2.5791
457.25,11943,0,2.5791
586.25,11905,1.6543,2.5791
697.5,11621,0.2304,2.5791
791.75,11244,-2.3736,2.5791
961.5,10868,-3.3265,2.5791
1056.8,10381,-5.7591,2.5791
1139.8,9716.8,-6.685,2.5791
919.5,9577.8,-7.2162,2.5791
1045.5,9303,-7.554,2.5791
1181,9228.5,-8.1784,2.5791
1388.5,9275.3,-8.5721,2.5791
1681.8,9459.8,-7.8377,2.5791
1939,10038,-3.9861,2.5791
2151.3,11373,-0.75799,2.5791
2298.5,12896,0.24353,2.5791
2413.8,13553,-0.6933,2.5791
2515.8,13529,-2.2254,2.5791
2653.8,13162,-3.3214,2.5791
2788,12988,-4.5531,2.5791
2866,12932,-5.8897,2.5791
2852.3,13072,-6.4964,2.5791
2804.5,13164,-6.5532,2.5791
2773.3,13450,-6.0053,2.5791
2746.8,13942,-3.1522,2.5791
2748,14201,0,2.5791
2748.8,13845,1.6543,2.5791
2801.8,13277,0.2304,2.5791
2757.8,12782,-2.3736,2.5791
2617.5,12162,-3.3265,2.5791
2513.3,11469,-5.7591,2.5791
2502.3,10583,-6.685,2.5791
2337.8,10230,-7.2162,2.5791
2401.3,9883.5,-7.554,2.5791
2485.5,9750.8,-8.1784,2.5791
2486,9765.5,-8.5721,2.5791
2446.5,9901.5,-7.8377,2.5791
2386,10399,-3.9861,2.5791
2298,11622,-0.75799,2.5791
2270.8,13076,0.24353,2.5791
2240,13761,-0.6933,2.5791
2143.3,13628,-2.2254,2.5791
2046.5,13259,-3.3214,2.5791
2017,12830,-4.5531,2.5791
1980.8,12658,-5.8897,2.5791
2039,12767,-6.4964,2.5791
1913,12976,-6.5532,2.5791
1932.8,13352,-6.0053,2.5791
2087.5,13853,-3.1522,2.5791
2278.8,14213,0,2.5791
2441.8,13905,1.6543,2.5791
2529.5,13476,0.2304,2.5791
2599.8,12912,-2.3736,2.5791
2621.5,12268,-3.3265,2.5791
2586.8,11600,-5.7591,2.5791
2524,10780,-6.685,2.5791
2446.5,10110,-7.2162,2.5791
2406.3,9796.3,-7.554,2.5791
2373,9683.5,-8.1784,2.5791
2264.5,9669.3,-8.5721,2.5791
2108,9852.8,-7.8377,2.5791
1967,10461,-3.9861,2.5791
1862.3,11777,-0.75799,2.5791
1797.8,13181,0.24353,2.5791
1651.5,13969,-0.6933,2.5791
1528.5,13973,-2.2254,2.5791
1407.8,13473,-3.3214,2.5791
1301.3,12873,-4.5531,2.5791
1279.5,12549,-5.8897,2.5791
1136.3,12483,-6.4964,2.5791
981,12665,-6.5532,2.5791
805,13139,-6.0053,2.5791
758.25,13889,-3.1522,2.5791
779.25,14297,0,2.5791
828.75,14042,1.6543,2.5791
840.75,13411,0.2304,2.5791
895.25,12891,-2.3736,2.5791
980.25,12193,-3.3265,2.5791
995.25,11423,-5.7591,2.5791
1057,10739,-6.685,2.5791
1360.8,10179,-7.2162,2.5791
1375,9801,-7.554,2.5791
1379.5,9672,-8.1784,2.5791
1417.5,9689.8,-8.5721,2.5791
1546.5,9851.3,-7.8377,2.5791
1684.5,10458,-3.9861,2.5791
1783.3,11782,-0.75799,2.5791
1840.5,13170,0.24353,2.5791
1808.8,13805,-0.6933,2.5791
1725.5,13813,-2.2254,2.5791
1536.8,13537,-3.3214,2.5791
1340.8,13141,-4.5531,2.5791
1169,12754,-5.8897,2.5791
1020.8,12689,-6.4964,2.5791
818.75,12820,-6.5532,2.5791
725.25,13234,-6.0053,2.5791
694,13774,-3.1522,2.5791
663.25,14004,0,2.5791
644.5,13800,1.6543,2.5791
651.75,13238,0.2304,2.5791
659.5,12634,-2.3736,2.5791
640.75,11931,-3.3265,2.5791
681.75,11209,-5.7591,2.5791
745.5,10603,-6.685,2.5791
1182.3,10021,-7.2162,2.5791
1385.3,9682.3,-7.554,2.5791
1668.8,9522.8,-8.1784,2.5791
1987.3,9578.3,-8.5721,2.5791
2192.3,9734.8,-7.8377,2.5791
2262.3,10322,-3.9861,2.5791
2273.3,11648,-0.75799,2.5791
2266.5,13122,0.24353,2.5791
2243.5,13813,-0.6933,2.5791
2181.8,13804,-2.2254,2.5791
2065,13455,-3.3214,2.5791
1970.5,13150,-4.5531,2.5791
1856.8,12900,-5.8897,2.5791
1724.8,12814,-6.4964,2.5791
1621.5,12990,-6.5532,2.5791
1492.8,13451,-6.0053,2.5791
1292.8,13928,-3.1522,2.5791
1011.3,14097,0,2.5791
727.75,13595,1.6543,2.5791
502.25,12965,0.2304,2.5791
346.75,12328,-2.3736,2.5791
236.75,11601,-3.3265,2.5791
185,11005,-5.7591,2.5791
162.25,10325,-6.685,2.5791
309.5,9549.3,-7.2162,2.5791
301.75,9135.8,-7.554,2.5791
310,8926.3,-8.1784,2.5791
318,8826.5,-8.5721,2.5791
312.25,8792.3,-7.8377,2.5791
302.75,8888.8,-3.9861,2.5791
315.25,9375,-0.75799,2.5791
389.75,10034,0.24353,2.5791
469.5,10557,-0.6933,2.5791
532,10732,-2.2254,2.5791
586.75,10730,-3.3214,2.5791
628.5,10451,-4.5531,2.5791
695.75,9970.5,-5.8897,2.5791
710,9616.3,-6.4964,2.5791
747.5,9983.8,-6.5532,2.5791
835,10667,-6.0053,2.5791
911,11228,-3.1522,2.5791
971,11711,0,2.5791
1024.5,11456,1.6543,2.5791
1063.8,10973,0.2304,2.5791
1077,10541,-2.3736,2.5791
1032.3,10198,-3.3265,2.5791
969.75,9831,-5.7591,2.5791
915.25,9475.5,-6.685,2.5791
1070.8,9223.8,-7.2162,2.5791
1061,9019.8,-7.554,2.5791
1005.5,8908,-8.1784,2.5791
876.75,8887.3,-8.5721,2.5791
678,8934.5,-7.8377,2.5791
522.25,9026.8,-3.9861,2.5791
407,9317.8,-0.75799,2.5791
334.25,9700,0.24353,2.5791
237,10091,-0.6933,2.5791
154,10284,-2.2254,2.5791
112,10128,-3.3214,2.5791
75,9925.8,-4.5531,2.5791
57.5,10038,-5.8897,2.5791
58.25,10214,-6.4964,2.5791
91.5,10362,-6.5532,2.5791
183.25,10809,-6.0053,2.5791
299.75,11490,-3.1522,2.5791
423.5,12248,0,2.5791
588,12221,1.6543,2.5791
715.75,11875,0.2304,2.5791
877.5,11470,-2.3736,2.5791
994.5,11032,-3.3265,2.5791
1106,10562,-5.7591,2.5791
1238.8,9860.3,-6.685,2.5791
1350.8,9755.3,-7.2162,2.5791
1439,9454.8,-7.554,2.5791
1571.8,9344.5,-8.1784,2.5791
1711.5,9373,-8.5721,2.5791
1885.8,9466,-7.8377,2.5791
2051.8,9820.3,-3.9861,2.5791
2126.5,11002,-0.75799,2.5791
2137.8,12624,0.24353,2.5791
2100.5,13486,-0.6933,2.5791
2023.8,13586,-2.2254,2.5791
1931.5,13246,-3.3214,2.5791
1883.5,13146,-4.5531,2.5791
1927.8,13157,-5.8897,2.5791
2083.8,13354,-6.4964,2.5791
2247.3,13035,-6.5532,2.5791
2356.8,13573,-6.0053,2.5791
2424,14046,-3.1522,2.5791
2473,14534,0,2.5791
2520.8,13975,1.6543,2.5791
2586.5,13376,0.2304,2.5791
2569,12946,-2.3736,2.5791
2559.8,12293,-3.3265,2.5791
2557.5,11566,-5.7591,2.5791
2475.5,10845,-6.685,2.5791
2000.8,10266,-7.2162,2.5791
1903.3,9839.8,-7.554,2.5791
1821.8,9654.5,-8.1784,2.5791
1660,9612.8,-8.5721,2.5791
1558,9668.3,-7.8377,2.5791
1406.8,10021,-3.9861,2.5791
1144.8,11201,-0.75799,2.5791
979.75,12877,0.24353,2.5791
818.75,13814,-0.6933,2.5791
696.5,13893,-2.2254,2.5791
566,13544,-3.3214,2.5791
539.25,13231,-4.5531,2.5791
391.75,12904,-5.8897,2.5791
338.75,12896,-6.4964,2.5791
343,13086,-6.5532,2.5791
313.25,13404,-6.0053,2.5791
238.5,13886,-3.1522,2.5791
218.5,14527,0,2.5791
212.5,13998,1.6543,2.5791
210.25,13477,0.2304,2.5791
210.5,12896,-2.3736,2.5791
188.5,12226,-3.3265,2.5791
149.5,11510,-5.7591,2.5791
144,10803,-6.685,2.5791
218.75,10215,-7.2162,2.5791
188.5,9855.5,-7.554,2.5791
160.25,9683.3,-8.1784,2.5791
153,9618.5,-8.5721,2.5791
150.75,9723.5,-7.8377,2.5791
155.25,10094,-3.9861,2.5791
167.5,11244,-0.75799,2.5791
181.75,12829,0.24353,2.5791
192.75,13971,-0.6933,2.5791
194.5,14130,-2.2254,2.5791
171,13755,-3.3214,2.5791
153,13289,-4.5531,2.5791
151.25,12968,-5.8897,2.5791
199.5,13015,-6.4964,2.5791
284.25,13300,-6.5532,2.5791
415.75,13692,-6.0053,2.5791
557,14236,-3.1522,2.5791
677,14745,0,2.5791
773.5,14206,1.6543,2.5791
849.5,13597,0.2304,2.5791
933,13123,-2.3736,2.5791
934.5,12449,-3.3265,2.5791
958.75,11647,-5.7591,2.5791
954.75,10979,-6.685,2.5791
850.75,10366,-7.2162,2.5791
867.25,9950.5,-7.554,2.5791
893,9732.8,-8.1784,2.5791
893,9665.8,-8.5721,2.5791
888,9723.5,-7.8377,2.5791
860.5,10113,-3.9861,2.5791
905,11350,-0.75799,2.5791
952,13037,0.24353,2.5791
967.5,13906,-0.6933,2.5791
953.5,14049,-2.2254,2.5791
882.25,13806,-3.3214,2.5791
847,13624,-4.5531,2.5791
816.25,13400,-5.8897,2.5791
775.5,13482,-6.4964,2.5791
749.5,13604,-6.5532,2.5791
793.75,13962,-6.0053,2.5791
826,14388,-3.1522,2.5791
837.75,14718,0,2.5791
821.5,14373,1.6543,2.5791
764.5,13855,0.2304,2.5791
709.75,13282,-2.3736,2.5791
704.75,12546,-3.3265,2.5791
739.5,11683,-5.7591,2.5791
739,11005,-6.685,2.5791
1036.8,10473,-7.2162,2.5791
1091.5,9932.3,-7.554,2.5791
1160.8,9713,-8.1784,2.5791
1258.3,9635,-8.5721,2.5791
1393,9679,-7.8377,2.5791
1498.8,10042,-3.9861,2.5791
1514.8,11264,-0.75799,2.5791
1471.5,12989,0.24353,2.5791
1396.3,13987,-0.6933,2.5791
1351.8,14337,-2.2254,2.5791
1278,14156,-3.3214,2.5791
1210,13903,-4.5531,2.5791
1118.3,13690,-5.8897,2.5791
1013.3,13779,-6.4964,2.5791
956.25,13927,-6.5532,2.5791
1041,14084,-6.0053,2.5791
1258.3,14390,-3.1522,2.5791
1517.5,14725,0,2.5791
1722.3,14096,1.6543,2.5791
1836.5,13556,0.2304,2.5791
1947,12904,-2.3736,2.5791
2004.3,12139,-3.3265,2.5791
2044.8,11426,-5.7591,2.5791
2093.3,10852,-6.685,2.5791
2189,10243,-7.2162,2.5791
2270.3,9803.8,-7.554,2.5791
2287.8,9525.8,-8.1784,2.5791
2309.8,9358.8,-8.5721,2.5791
2275,9290,-7.8377,2.5791
2218.8,9308.5,-3.9861,2.5791
2187,9724,-0.75799,2.5791
2175.5,10387,0.24353,2.5791
2131.8,10984,-0.6933,2.5791
2047.5,11446,-2.2254,2.5791
1912.5,11652,-3.3214,2.5791
1769.3,11478,-4.5531,2.5791
1685.8,11122,-5.8897,2.5791
1666.3,10817,-6.4964,2.5791
1661.3,10992,-6.5532,2.5791
1732.5,11421,-6.0053,2.5791
1829.8,11827,-3.1522,2.5791
1921.3,12415,0,2.5791
1969,12046,1.6543,2.5791
1881.8,11509,0.2304,2.5791
1760.5,11055,-2.3736,2.5791
1615.3,10674,-3.3265,2.5791
1454,10281,-5.7591,2.5791
1268.5,9861.5,-6.685,2.5791
1112.5,9619.5,-7.2162,2.5791
988.25,9340.3,-7.554,2.5791
790.75,9131.5,-8.1784,2.5791
647.5,9057,-8.5721,2.5791
565.75,9103.5,-7.8377,2.5791
470,9230.3,-3.9861,2.5791
424.25,9516.3,-0.75799,2.5791
382.75,9884.8,0.24353,2.5791
325.5,10344,-0.6933,2.5791
285,10623,-2.2254,2.5791
231.5,10516,-3.3214,2.5791
185,10209,-4.5531,2.5791
142.75,10275,-5.8897,2.5791
143.75,10528,-6.4964,2.5791
155,10913,-6.5532,2.5791
182.25,11390,-6.0053,2.5791
222,11969,-3.1522,2.5791
266.25,12738,0,2.5791
295.5,12548,1.6543,2.5791
282.25,12133,0.2304,2.5791
276.75,11772,-2.3736,2.5791
278.5,11272,-3.3265,2.5791
273.25,10811,-5.7591,2.5791
268.25,10250,-6.685,2.5791
259.5,9898.3,-7.2162,2.5791
286,9609.8,-7.554,2.5791
338.5,9461.3,-8.1784,2.5791
378.25,9449.3,-8.5721,2.5791
371.75,9516.3,-7.8377,2.5791
412.25,9858.5,-3.9861,2.5791
495.25,10994,-0.75799,2.5791
519,12697,0.24353,2.5791
545.5,13773,-0.6933,2.5791
561.5,14149,-2.2254,2.5791
494.5,14054,-3.3214,2.5791
420.75,14109,-4.5531,2.5791
397.5,14126,-5.8897,2.5791
450,14244,-6.4964,2.5791
545.25,13805,-6.5532,2.5791
678.75,14169,-6.0053,2.5791
849.5,14467,-3.1522,2.5791
1041.5,14754,0,2.5791
1183,13955,1.6543,2.5791
1242.5,13333,0.2304,2.5791
1271.8,12883,-2.3736,2.5791
1255.3,12237,-3.3265,2.5791
1235.5,11459,-5.7591,2.5791
1216.5,10721,-6.685,2.5791
1208,10209,-7.2162,2.5791
1224.8,9816.8,-7.554,2.5791
1250,9612.5,-8.1784,2.5791
1266.5,9544.5,-8.5721,2.5791
1306.3,9627,-7.8377,2.5791
1321.8,10001,-3.9861,2.5791
1299.3,11271,-0.75799,2.5791
1296.5,13058,0.24353,2.5791
1301.5,14136,-0.6933,2.5791
1298.8,14330,-2.2254,2.5791
1282.3,14141,-3.3214,2.5791
1268,14071,-4.5531,2.5791
1240.5,13737,-5.8897,2.5791
1264,13661,-6.4964,2.5791
1332.3,13792,-6.5532,2.5791
1394.3,13964,-6.0053,2.5791
1469.5,14295,-3.1522,2.5791
1579.3,14748,0,2.5791
1696.3,14032,1.6543,2.5791
1744,13499,0.2304,2.5791
1767.3,12971,-2.3736,2.5791
1742.3,12422,-3.3265,2.5791
1705.8,11714,-5.7591,2.5791
1657.3,10992,-6.685,2.5791
1583.5,10229,-7.2162,2.5791
1485.5,9887.5,-7.554,2.5791
1505.3,9706.3,-8.1784,2.5791
1558.5,9633.3,-8.5721,2.5791
1707.5,9751,-7.8377,2.5791
1893.5,10166,-3.9861,2.5791
2028.8,11431,-0.75799,2.5791
2225.3,13142,0.24353,2.5791
2400.3,14212,-0.6933,2.5791
2522.8,14343,-2.2254,2.5791
2532.8,14018,-3.3214,2.5791
2511.5,13669,-4.5531,2.5791
2469.3,13406,-5.8897,2.5791
2312.5,13181,-6.4964,2.5791
2174.3,13506,-6.5532,2.5791
2070,14261,-6.0053,2.5791
2132.5,14637,-3.1522,2.5791
2224.3,15138,0,2.5791
2394.3,14408,1.6543,2.5791
2655.5,13851,0.2304,2.5791
2868.3,13230,-2.3736,2.5791
3037.8,12488,-3.3265,2.5791
3118.8,11622,-5.7591,2.5791
3164,10886,-6.685,2.5791
2900.8,10361,-7.2162,2.5791
3033,9974.3,-7.554,2.5791
3074.5,9740.5,-8.1784,2.5791
3099.8,9689.8,-8.5721,2.5791
3101,9721.8,-7.8377,2.5791
3096.8,10101,-3.9861,2.5791
3094.8,11351,-0.75799,2.5791
3040.8,13117,0.24353,2.5791
2981,14137,-0.6933,2.5791
2878,14519,-2.2254,2.5791
2751,14533,-3.3214,2.5791
2631.8,14449,-4.5531,2.5791
2479.3,14281,-5.8897,2.5791
2290.3,14240,-6.4964,2.5791
2095.5,14300,-6.5532,2.5791
1904.5,14419,-6.0053,2.5791
1744.8,14810,-3.1522,2.5791
1609.8,15130,0,2.5791
1535,14537,1.6543,2.5791
1630.3,14029,0.2304,2.5791
1812.5,13421,-2.3736,2.5791
1855,12628,-3.3265,2.5791
1775.3,11704,-5.7591,2.5791
1709.5,11008,-6.685,2.5791
1856.3,10536,-7.2162,2.5791
1828,10052,-7.554,2.5791
1811.3,9813.8,-8.1784,2.5791
1824.5,9695,-8.5721,2.5791
1832.5,9694.8,-7.8377,2.5791
1817.5,10070,-3.9861,2.5791
1782.3,11293,-0.75799,2.5791
1710.8,12988,0.24353,2.5791
1614.8,14010,-0.6933,2.5791
1523.3,14261,-2.2254,2.5791
1510.3,13913,-3.3214,2.5791
1578,13425,-4.5531,2.5791
1547.3,13095,-5.8897,2.5791
1484.5,13137,-6.4964,2.5791
1404,13448,-6.5532,2.5791
1362.8,13795,-6.0053,2.5791
1306,14191,-3.1522,2.5791
1230.3,14624,0,2.5791
1137.8,13954,1.6543,2.5791
913,13446,0.2304,2.5791
583.5,12838,-2.3736,2.5791
517.5,12082,-3.3265,2.5791
473.25,11304,-5.7591,2.5791
436.75,10704,-6.685,2.5791
454.25,10349,-7.2162,2.5791
424,9935,-7.554,2.5791
381.5,9604.5,-8.1784,2.5791
322.75,9431.3,-8.5721,2.5791
273.5,9378,-7.8377,2.5791
234,9449.3,-3.9861,2.5791
199.75,9890.5,-0.75799,2.5791
203.75,10547,0.24353,2.5791
180,11223,-0.6933,2.5791
172.75,11704,-2.2254,2.5791
140.5,11812,-3.3214,2.5791
110.25,11575,-4.5531,2.5791
96.25,11467,-5.8897,2.5791
87.5,11434,-6.4964,2.5791
74,11525,-6.5532,2.5791
77.25,11797,-6.0053,2.5791
112.75,12156,-3.1522,2.5791
148.25,12729,0,2.5791
168.75,12295,1.6543,2.5791
179.25,11856,0.2304,2.5791
209.25,11412,-2.3736,2.5791
238.25,10979,-3.3265,2.5791
220,10551,-5.7591,2.5791
188.25,10131,-6.685,-1.6871
195.5,9891.5,-7.2162,-1.6871
189.75,9595,-7.554,-1.6871
198,9346.5,-8.1784,-1.6871
243.5,9241.5,-8.5721,-1.6871
301.25,9257.8,-7.8377,-1.6871
351,9379.5,-3.9861,-1.6871
408,9646.5,-0.75799,-1.6871
377.5,10013,0.24353,-1.6871
343.25,10488,-0.6933,-1.6871
298.5,10774,-2.2254,-1.6871
246.25,10624,-3.3214,-1.6871
201,10229,-4.5531,-1.6871
180.25,10172,-5.8897,-1.6871
191.75,10362,-6.4964,-1.6871
202,10792,-6.5532,-1.6871
216.75,11310,-6.0053,-1.6871
226.25,11920,-3.1522,-1.6871
258.75,12777,0,-1.6871
334.75,12532,1.6543,-1.6871
385.25,12107,0.2304,-1.6871
444.5,11751,-2.3736,-1.6871
425,11231,-3.3265,-1.6871
493.75,10767,-5.7591,-1.6871
562.5,10192,-6.685,-1.6871
521.25,9855.3,-7.2162,-1.6871
583,9610.5,-7.554,-1.6871
727,9463.8,-8.1784,-1.6871
855.75,9450.5,-8.5721,-1.6871
984.5,9522,-7.8377,-1.6871
1123.5,9905.8,-3.9861,-1.6871
1199.5,11055,-0.75799,-1.6871
1264.8,12770,0.24353,-1.6871
1362,13965,-0.6933,-1.6871
1390.8,14412,-2.2254,-1.6871
1347,14299,-3.3214,-1.6871
1285.5,14141,-4.5531,-1.6871
1185.8,13955,-5.8897,-1.6871
1041,14017,-6.4964,-1.6871
879.25,13777,-6.5532,-1.6871
831,14245,-6.0053,-1.6871
898,14477,-3.1522,-1.6871
948.5,14740,0,-1.6871
1010.8,13939,1.6543,-1.6871
999.75,13353,0.2304,-1.6871
938.25,12815,-2.3736,-1.6871
867,12122,-3.3265,-1.6871
763.75,11351,-5.7591,-1.6871
679,10629,-6.685,-1.6871
599.75,10151,-7.2162,-1.6871
520,9812,-7.554,-1.6871
452.75,9614,-8.1784,-1.6871
414.25,9530.3,-8.5721,-1.6871
445.5,9586.5,-7.8377,-1.6871
505.25,9948.3,-3.9861,-1.6871
565.5,11227,-0.75799,-1.6871
628,13033,0.24353,-1.6871
739.25,14168,-0.6933,-1.6871
822.5,14415,-2.2254,-1.6871
893,14244,-3.3214,-1.6871
946.25,14123,-4.5531,-1.6871
966.5,13796,-5.8897,-1.6871
936,13754,-6.4964,-1.6871
894.5,13134,-6.5532,-1.6871
879.75,14050,-6.0053,-1.6871
955.5,14303,-3.1522,-1.6871
1034.8,14640,0,-1.6871
1131,13861,1.6543,-1.6871
1205.8,13329,0.2304,-1.6871
1251.3,12821,-2.3736,-1.6871
1249.3,12301,-3.3265,-1.6871
1195.5,11576,-5.7591,-1.6871
1132.3,10819,-6.685,-1.6871
1040.8,10439,-7.2162,-1.6871
944.5,10133,-7.554,-1.6871
848.75,9919,-8.1784,-1.6871
763.75,9847.5,-8.5721,-1.6871
676.25,9915.3,-7.8377,-1.6871
575.5,10282,-3.9861,-1.6871
505,11453,-0.75799,-1.6871
438.25,13242,0.24353,-1.6871
388,14275,-0.6933,-1.6871
356.5,14428,-2.2254,-1.6871
297.75,14189,-3.3214,-1.6871
238.25,13953,-4.5531,-1.6871
189,13805,-5.8897,-1.6871
165.25,13581,-6.4964,-1.6871
141.75,13841,-6.5532,-1.6871
133.5,14484,-6.0053,-1.6871
133.75,14685,-3.1522,-1.6871
135.5,15243,0,-1.6871
129.5,14407,1.6543,-1.6871
128.25,13824,0.2304,-1.6871
141.25,13117,-2.3736,-1.6871
167,12339,-3.3265,-1.6871
180.25,11462,-5.7591,-1.6871
186.75,10690,-6.685,-1.6871
261.5,10170,-7.2162,-1.6871
286.75,9798,-7.554,-1.6871
326.25,9491,-8.1784,-1.6871
363,9436.3,-8.5721,-1.6871
443.75,9504.3,-7.8377,-1.6871
555,9896.5,-3.9861,-1.6871
669.25,11163,-0.75799,-1.6871
805.75,12955,0.24353,-1.6871
962.5,14021,-0.6933,-1.6871
1094.3,14482,-2.2254,-1.6871
1193.8,14554,-3.3214,-1.6871
1287.3,14454,-4.5531,-1.6871
1394,14286,-5.8897,-1.6871
1570.8,14219,-6.4964,-1.6871
1805.3,14324,-6.5532,-1.6871
2059.8,14507,-6.0053,-1.6871
2313,14943,-3.1522,-1.6871
2547.5,15296,0,-1.6871
2759.8,14572,1.6543,-1.6871
2967.5,14082,0.2304,-1.6871
3167.5,13441,-2.3736,-1.6871
3310.3,12647,-3.3265,-1.6871
3381.3,11744,-5.7591,-1.6871
3434.5,11013,-6.685,-1.6871
3475.8,10451,-7.2162,-1.6871
3474.5,10048,-7.554,-1.6871
3442.3,9833.8,-8.1784,-1.6871
3408.8,9749,-8.5721,-1.6871
3367,9809,-7.8377,-1.6871
3319.5,10187,-3.9861,-1.6871
3273.3,11399,-0.75799,-1.6871
3256.3,13151,0.24353,-1.6871
3267,14271,-0.6933,-1.6871
3277.5,14510,-2.2254,-1.6871
3283.8,14311,-3.3214,-1.6871
3312.5,13921,-4.5531,-1.6871
3344.5,13656,-5.8897,-1.6871
3369,13722,-6.4964,-1.6871
3394.3,13915,-6.5532,-1.6871
3415.8,14138,-6.0053,-1.6871
3410.5,14450,-3.1522,-1.6871
3370.5,14890,0,-1.6871
3313.5,14196,1.6543,-1.6871
3183,13604,0.2304,-1.6871
2977,12956,-2.3736,-1.6871
2810.5,12179,-3.3265,-1.6871
2761.8,11382,-5.7591,-1.6871
2709.5,10801,-6.685,-1.6871
2744.8,10449,-7.2162,-1.6871
2734,10008,-7.554,-1.6871
2725,9677.5,-8.1784,-1.6871
2661.3,9523.8,-8.5721,-1.6871
2569.3,9500,-7.8377,-1.6871
2449,9614,-3.9861,-1.6871
2288.8,10046,-0.75799,-1.6871
2167.8,10698,0.24353,-1.6871
2047.8,11428,-0.6933,-1.6871
1955.5,11895,-2.2254,-1.6871
1937.5,11919,-3.3214,-1.6871
